"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2022-05-25",Special Region of Yogyakarta,15,20,57,-2,2,12
"2022-05-26",Special Region of Yogyakarta,8,11,76,3,-48,22
"2022-05-27",Special Region of Yogyakarta,15,21,52,-11,5,13
"2022-05-28",Special Region of Yogyakarta,9,18,38,-1,11,12
"2022-05-29",Special Region of Yogyakarta,9,13,31,-3,13,13
"2022-05-30",Special Region of Yogyakarta,10,15,43,-14,3,14
"2022-05-31",Special Region of Yogyakarta,9,14,36,-10,3,13
"2022-06-01",Special Region of Yogyakarta,22,32,99,-4,-46,19
"2022-06-02",Special Region of Yogyakarta,13,25,45,-18,6,13
"2022-06-03",Special Region of Yogyakarta,11,20,36,-19,7,14
"2022-06-04",Special Region of Yogyakarta,5,16,21,-10,12,13
"2022-06-05",Special Region of Yogyakarta,8,16,28,-10,12,14
"2022-06-06",Special Region of Yogyakarta,5,13,28,-19,3,15
"2022-06-07",Special Region of Yogyakarta,14,22,40,-13,4,13
"2022-06-08",Special Region of Yogyakarta,8,14,27,-17,5,14
"2022-06-09",Special Region of Yogyakarta,14,22,41,-18,6,13
"2022-06-10",Special Region of Yogyakarta,9,13,25,-16,8,15
"2022-06-11",Special Region of Yogyakarta,1,10,16,-13,12,14
"2022-06-12",Special Region of Yogyakarta,10,16,30,-10,12,14
"2022-06-13",Special Region of Yogyakarta,4,9,28,-19,2,16
"2022-06-14",Special Region of Yogyakarta,12,19,39,-12,3,14
"2022-06-15",Special Region of Yogyakarta,13,20,42,-14,2,14
"2022-06-16",Special Region of Yogyakarta,8,13,30,-15,2,15
"2022-06-17",Special Region of Yogyakarta,-1,2,9,-16,3,17
"2022-06-18",Special Region of Yogyakarta,4,13,17,-9,12,13
"2022-06-19",Special Region of Yogyakarta,11,17,32,-8,15,13
"2022-06-20",Special Region of Yogyakarta,14,20,54,-8,0,14
"2022-06-21",Special Region of Yogyakarta,15,21,60,-5,0,14
"2022-06-22",Special Region of Yogyakarta,15,21,57,-5,1,14
"2022-06-23",Special Region of Yogyakarta,13,19,52,-5,0,15
"2022-06-24",Special Region of Yogyakarta,14,19,40,-2,-1,15
"2022-06-25",Special Region of Yogyakarta,10,21,45,6,10,12
"2022-06-26",Special Region of Yogyakarta,10,14,39,4,14,13
"2022-06-27",Special Region of Yogyakarta,15,22,75,8,-9,15
"2022-06-28",Special Region of Yogyakarta,18,23,80,16,-8,14
"2022-06-29",Special Region of Yogyakarta,18,24,75,12,-6,14
"2022-06-30",Special Region of Yogyakarta,20,27,70,10,-5,14
"2022-07-01",Special Region of Yogyakarta,17,28,52,10,-5,15
"2022-07-02",Special Region of Yogyakarta,13,26,47,16,6,12
"2022-07-03",Special Region of Yogyakarta,17,27,52,9,13,11
"2022-07-04",Special Region of Yogyakarta,19,28,81,11,-9,14
"2022-07-05",Special Region of Yogyakarta,21,30,76,16,-8,14
"2022-07-06",Special Region of Yogyakarta,20,27,68,9,-7,13
"2022-07-07",Special Region of Yogyakarta,21,28,63,7,-5,13
"2022-07-08",Special Region of Yogyakarta,15,29,35,6,-6,14
"2022-07-09",Special Region of Yogyakarta,-7,10,19,-13,-30,20
"2022-07-10",Special Region of Yogyakarta,-10,7,-3,-20,0,16
"2022-07-11",Special Region of Yogyakarta,8,21,42,-1,-2,13
"2022-07-12",Special Region of Yogyakarta,14,25,50,6,1,12
"2022-07-13",Special Region of Yogyakarta,12,23,43,-1,4,12
"2022-07-14",Special Region of Yogyakarta,13,23,47,-6,5,12
"2022-07-15",Special Region of Yogyakarta,9,16,31,-5,7,14
"2022-07-16",Special Region of Yogyakarta,5,15,22,-3,12,13
"2022-07-17",Special Region of Yogyakarta,10,18,21,-5,16,13
"2022-07-18",Special Region of Yogyakarta,8,16,33,-10,4,13
"2022-07-19",Special Region of Yogyakarta,12,18,34,-7,7,16
"2022-07-20",Special Region of Yogyakarta,10,19,29,-9,8,12
"2022-07-21",Special Region of Yogyakarta,8,18,31,-12,9,13
"2022-07-22",Special Region of Yogyakarta,7,15,25,-11,10,13
"2022-07-23",Special Region of Yogyakarta,5,17,21,-8,15,13
"2022-07-24",Special Region of Yogyakarta,5,14,21,-13,14,13
"2022-07-25",Special Region of Yogyakarta,6,18,32,-12,6,14
"2022-07-26",Special Region of Yogyakarta,10,20,35,-7,8,13
"2022-07-27",Special Region of Yogyakarta,8,20,33,-5,10,13
"2022-07-28",Special Region of Yogyakarta,10,22,34,-8,11,13
"2022-01-01",West Java,12,36,72,-3,-45,7
"2022-01-02",West Java,15,42,49,13,0,4
"2022-01-03",West Java,17,39,37,7,-13,7
"2022-01-04",West Java,15,38,31,4,-11,7
"2022-01-05",West Java,17,38,34,4,-10,7
"2022-01-06",West Java,11,32,23,3,-9,8
"2022-01-07",West Java,7,25,16,-2,-7,10
"2022-01-08",West Java,12,38,30,6,3,5
"2022-01-09",West Java,13,36,35,9,9,5
"2022-01-10",West Java,10,31,18,-2,-3,7
"2022-01-11",West Java,4,23,9,-4,-3,8
"2022-01-12",West Java,8,27,16,-2,-2,8
"2022-01-13",West Java,15,38,21,1,0,7
"2022-01-14",West Java,7,26,15,-5,1,9
"2022-01-15",West Java,7,30,20,-2,8,7
"2022-01-16",West Java,10,31,29,1,10,7
"2022-01-17",West Java,8,26,17,-6,0,8
"2022-01-18",West Java,4,24,13,-7,0,9
"2022-01-19",West Java,14,35,20,-5,1,8
"2022-01-20",West Java,15,36,17,-4,3,9
"2022-01-21",West Java,12,30,20,-7,5,9
"2022-01-22",West Java,9,29,19,-8,10,8
"2022-01-23",West Java,8,27,22,-7,13,9
"2022-01-24",West Java,9,27,19,-10,3,9
"2022-01-25",West Java,13,35,18,-7,2,8
"2022-01-26",West Java,15,34,21,-6,2,9
"2022-01-27",West Java,18,39,22,-4,3,8
"2022-01-28",West Java,14,34,18,-5,5,10
"2022-01-29",West Java,14,39,26,0,12,7
"2022-01-30",West Java,10,31,25,-4,13,8
"2022-01-31",West Java,17,37,28,-7,-5,9
"2022-02-01",West Java,30,48,58,-5,-54,18
"2022-02-02",West Java,17,44,23,-3,0,9
"2022-02-03",West Java,15,41,18,-8,0,10
"2022-02-04",West Java,6,26,11,-17,0,13
"2022-02-05",West Java,6,34,11,-15,8,10
"2022-02-06",West Java,7,32,17,-13,10,10
"2022-02-07",West Java,9,32,14,-17,-6,12
"2022-02-08",West Java,5,27,11,-19,-8,13
"2022-02-09",West Java,8,28,12,-19,-7,13
"2022-02-10",West Java,15,43,21,-15,-6,12
"2022-02-11",West Java,10,31,16,-20,-5,14
"2022-02-12",West Java,5,31,14,-20,6,11
"2022-02-13",West Java,-1,22,10,-21,8,12
"2022-02-14",West Java,4,27,12,-21,-9,14
"2022-02-15",West Java,5,28,11,-21,-10,14
"2022-02-16",West Java,4,25,12,-21,-9,14
"2022-02-17",West Java,6,31,10,-20,-9,14
"2022-02-18",West Java,1,23,6,-25,-7,15
"2022-02-19",West Java,-1,26,5,-24,6,12
"2022-02-20",West Java,-2,23,7,-22,10,12
"2022-02-21",West Java,2,24,11,-22,-8,14
"2022-02-22",West Java,2,24,11,-21,-8,14
"2022-02-23",West Java,6,28,19,-19,-7,14
"2022-02-24",West Java,9,34,22,-16,-5,13
"2022-02-25",West Java,9,37,20,-14,-4,15
"2022-02-26",West Java,6,38,19,1,8,10
"2022-02-27",West Java,11,38,40,-4,11,9
"2022-02-28",West Java,25,45,72,-4,-54,19
"2022-03-01",West Java,7,36,20,-9,-6,13
"2022-03-02",West Java,15,42,32,-7,-5,11
"2022-03-03",West Java,27,49,62,-9,-47,20
"2022-03-04",West Java,9,33,32,-16,-1,16
"2022-03-05",West Java,-2,23,14,-17,9,14
"2022-03-06",West Java,6,32,25,-8,17,12
"2022-03-07",West Java,5,26,30,-14,0,15
"2022-03-08",West Java,4,26,31,-14,1,16
"2022-03-09",West Java,8,31,38,-12,3,16
"2022-03-10",West Java,6,31,37,-11,5,17
"2022-03-11",West Java,4,25,34,-13,7,19
"2022-03-12",West Java,4,30,31,-8,18,15
"2022-03-13",West Java,4,28,36,-4,22,15
"2022-03-14",West Java,4,24,42,-11,6,18
"2022-03-15",West Java,6,29,40,-9,5,18
"2022-03-16",West Java,12,33,51,-6,7,16
"2022-03-17",West Java,9,32,45,-7,8,17
"2022-03-18",West Java,5,24,40,-10,9,18
"2022-03-19",West Java,6,31,43,-4,20,14
"2022-03-20",West Java,5,28,41,-1,23,14
"2022-03-21",West Java,7,27,48,-7,7,17
"2022-03-22",West Java,7,27,45,-7,7,17
"2022-03-23",West Java,9,28,49,-5,7,16
"2022-03-24",West Java,13,34,52,-1,9,16
"2022-03-25",West Java,13,35,52,-1,10,16
"2022-03-26",West Java,6,32,44,5,20,13
"2022-03-27",West Java,11,35,52,11,24,11
"2022-03-28",West Java,15,37,62,3,8,15
"2022-03-29",West Java,15,36,60,1,7,15
"2022-03-30",West Java,20,41,67,4,8,14
"2022-03-31",West Java,20,45,62,8,7,14
"2022-04-01",West Java,25,56,70,6,-2,15
"2022-04-02",West Java,6,47,26,-10,6,16
"2022-04-03",West Java,-33,-2,-24,-36,4,24
"2022-04-04",West Java,-3,28,36,-14,-2,20
"2022-04-05",West Java,-9,17,24,-17,3,20
"2022-04-06",West Java,-2,24,34,-15,6,19
"2022-04-07",West Java,1,28,35,-14,8,19
"2022-04-08",West Java,-1,23,31,-20,10,20
"2022-04-09",West Java,-5,23,7,-24,20,18
"2022-04-10",West Java,-7,20,-3,-24,25,19
"2022-04-11",West Java,-1,20,33,-16,8,19
"2022-04-12",West Java,2,26,36,-12,7,19
"2022-04-13",West Java,7,29,41,-10,8,18
"2022-04-14",West Java,13,38,44,2,8,16
"2022-04-15",West Java,18,35,45,-17,-42,28
"2022-04-16",West Java,2,28,17,-19,15,18
"2022-04-17",West Java,2,27,7,-11,28,17
"2022-04-18",West Java,6,27,38,-9,8,18
"2022-04-19",West Java,4,25,30,-9,6,19
"2022-04-20",West Java,14,39,42,-4,7,17
"2022-04-21",West Java,17,43,44,-1,8,17
"2022-04-22",West Java,7,27,32,-11,9,19
"2022-04-23",West Java,14,45,21,-2,21,14
"2022-04-24",West Java,14,42,10,1,32,15
"2022-04-25",West Java,18,40,47,2,-2,18
"2022-04-26",West Java,30,60,58,14,-4,16
"2022-04-27",West Java,30,57,60,26,-7,16
"2022-04-28",West Java,42,79,73,44,-12,15
"2022-04-29",West Java,42,77,83,36,-37,21
"2022-04-30",West Java,21,64,49,29,-20,16
"2022-05-01",West Java,17,68,53,16,0,14
"2022-05-02",West Java,16,35,147,1,-74,16
"2022-05-03",West Java,44,74,230,43,-74,13
"2022-05-04",West Java,46,68,256,41,-68,15
"2022-05-05",West Java,52,76,244,42,-62,15
"2022-05-06",West Java,34,54,165,25,-56,20
"2022-05-07",West Java,13,40,99,26,-27,13
"2022-05-08",West Java,14,43,73,29,9,11
"2022-05-09",West Java,16,33,79,19,-10,17
"2022-05-10",West Java,27,52,86,26,-8,15
"2022-05-11",West Java,25,46,76,18,-5,16
"2022-05-12",West Java,24,47,69,13,6,14
"2022-05-13",West Java,17,37,60,6,8,16
"2022-05-14",West Java,13,39,61,18,15,12
"2022-05-15",West Java,14,36,77,20,17,12
"2022-05-16",West Java,31,43,117,18,-50,23
"2022-05-17",West Java,11,33,55,9,6,15
"2022-05-18",West Java,15,36,60,4,6,15
"2022-05-19",West Java,12,33,50,1,7,16
"2022-05-20",West Java,10,29,48,-6,10,16
"2022-05-21",West Java,6,29,41,-5,18,14
"2022-05-22",West Java,7,30,45,-1,23,14
"2022-05-23",West Java,10,30,58,-4,8,16
"2022-05-24",West Java,11,31,56,-2,7,16
"2022-05-25",West Java,17,38,63,8,6,14
"2022-05-26",West Java,31,48,95,7,-44,23
"2022-05-27",West Java,13,33,57,-5,8,16
"2022-05-28",West Java,9,32,47,-2,17,14
"2022-05-29",West Java,8,31,44,5,25,13
"2022-05-30",West Java,11,31,55,-3,9,15
"2022-05-31",West Java,12,34,52,1,7,14
"2022-06-01",West Java,33,51,98,-1,-45,24
"2022-06-02",West Java,10,35,50,-1,10,15
"2022-06-03",West Java,14,38,58,-4,12,16
"2022-06-04",West Java,9,36,49,-3,19,14
"2022-06-05",West Java,5,31,44,0,23,15
"2022-06-06",West Java,4,24,44,-6,9,16
"2022-06-07",West Java,14,39,57,-2,9,15
"2022-06-08",West Java,13,34,55,-2,9,16
"2022-06-09",West Java,12,35,50,-2,10,16
"2022-06-10",West Java,13,34,52,-4,13,16
"2022-06-11",West Java,9,33,45,-3,22,14
"2022-06-12",West Java,7,30,43,0,24,15
"2022-06-13",West Java,10,30,54,-2,9,16
"2022-06-14",West Java,11,31,52,-2,8,16
"2022-06-15",West Java,13,33,55,-1,7,16
"2022-06-16",West Java,15,36,56,2,8,16
"2022-06-17",West Java,9,28,45,-3,9,17
"2022-06-18",West Java,7,30,41,-2,20,14
"2022-06-19",West Java,8,31,45,0,27,14
"2022-06-20",West Java,8,28,54,-1,6,17
"2022-06-21",West Java,12,33,58,1,5,16
"2022-06-22",West Java,13,32,60,2,4,16
"2022-06-23",West Java,15,36,59,4,5,16
"2022-06-24",West Java,12,32,50,-1,7,17
"2022-06-25",West Java,10,36,47,4,20,13
"2022-06-26",West Java,5,27,38,6,25,14
"2022-06-27",West Java,11,30,61,4,0,17
"2022-06-28",West Java,13,35,63,6,-1,17
"2022-06-29",West Java,19,40,70,9,0,16
"2022-06-30",West Java,21,47,67,12,2,16
"2022-07-01",West Java,19,45,64,8,2,17
"2022-07-02",West Java,16,45,61,17,13,13
"2022-07-03",West Java,17,42,59,20,24,12
"2022-07-04",West Java,19,40,72,13,-1,16
"2022-07-05",West Java,17,41,67,12,-1,16
"2022-07-06",West Java,20,39,68,14,-1,16
"2022-07-07",West Java,24,47,71,17,1,15
"2022-07-08",West Java,21,45,65,15,1,17
"2022-07-09",West Java,14,48,54,5,-12,17
"2022-07-10",West Java,-6,18,31,-8,3,16
"2022-07-11",West Java,18,41,79,13,-4,15
"2022-07-12",West Java,15,37,66,12,-2,16
"2022-07-13",West Java,14,35,65,10,-1,16
"2022-07-14",West Java,19,42,68,11,2,15
"2022-07-15",West Java,10,29,52,2,4,17
"2022-07-16",West Java,5,30,35,3,10,16
"2022-07-17",West Java,17,47,50,13,26,13
"2022-07-18",West Java,14,37,61,1,8,15
"2022-07-19",West Java,14,36,59,1,10,19
"2022-07-20",West Java,15,38,61,1,10,15
"2022-07-21",West Java,15,39,59,1,11,15
"2022-07-22",West Java,11,30,53,-3,13,16
"2022-07-23",West Java,9,34,50,1,21,14
"2022-07-24",West Java,5,30,38,1,23,15
"2022-07-25",West Java,10,35,51,-1,11,16
"2022-07-26",West Java,13,36,56,2,11,15
"2022-07-27",West Java,16,38,62,3,12,15
"2022-07-28",West Java,19,44,62,6,13,15
"2022-01-01",West Kalimantan,-12,10,30,-30,-55,2
"2022-01-02",West Kalimantan,-1,26,9,-9,-15,-2
"2022-01-03",West Kalimantan,6,34,11,-10,-13,-4
"2022-01-04",West Kalimantan,6,33,3,-11,-9,-4
"2022-01-05",West Kalimantan,3,28,-1,-14,-6,-3
"2022-01-06",West Kalimantan,3,27,-3,-9,-4,-2
"2022-01-07",West Kalimantan,-2,22,-6,-19,-4,-1
"2022-01-08",West Kalimantan,3,29,14,-16,-6,-2
"2022-01-09",West Kalimantan,-2,22,3,-12,-5,-1
"2022-01-10",West Kalimantan,-1,24,-1,-19,-8,-3
"2022-01-11",West Kalimantan,-6,19,-17,-21,-8,-2
"2022-01-12",West Kalimantan,-2,22,-10,-22,-5,-2
"2022-01-13",West Kalimantan,-2,19,-9,-20,-4,-1
"2022-01-14",West Kalimantan,-4,19,-9,-20,-1,-1
"2022-01-15",West Kalimantan,1,25,7,-15,-3,-1
"2022-01-16",West Kalimantan,-4,18,-4,-14,-3,1
"2022-01-17",West Kalimantan,-3,20,-2,-23,-5,-1
"2022-01-18",West Kalimantan,1,27,0,-15,-5,-2
"2022-01-19",West Kalimantan,-1,22,-14,-20,-2,0
"2022-01-20",West Kalimantan,2,26,-5,-17,0,0
"2022-01-21",West Kalimantan,-1,21,-5,-18,2,0
"2022-01-22",West Kalimantan,0,23,8,-19,0,1
"2022-01-23",West Kalimantan,-2,19,-4,-10,-1,1
"2022-01-24",West Kalimantan,0,22,-1,-15,-2,0
"2022-01-25",West Kalimantan,3,30,-1,-14,-3,-1
"2022-01-26",West Kalimantan,2,24,-8,-18,-2,0
"2022-01-27",West Kalimantan,2,24,-8,-16,1,0
"2022-01-28",West Kalimantan,3,26,-6,-6,3,0
"2022-01-29",West Kalimantan,6,33,10,-5,1,0
"2022-01-30",West Kalimantan,2,29,4,-6,2,1
"2022-01-31",West Kalimantan,9,39,30,-10,-15,-1
"2022-02-01",West Kalimantan,8,29,53,-10,-61,5
"2022-02-02",West Kalimantan,10,33,21,-14,-17,-1
"2022-02-03",West Kalimantan,10,34,16,-11,-13,-1
"2022-02-04",West Kalimantan,-1,20,-6,-18,-5,1
"2022-02-05",West Kalimantan,5,31,4,-12,-8,0
"2022-02-06",West Kalimantan,2,24,1,-6,-3,1
"2022-02-07",West Kalimantan,4,27,-2,-15,-3,-1
"2022-02-08",West Kalimantan,6,30,-4,-16,-4,-1
"2022-02-09",West Kalimantan,0,22,-11,-21,-4,1
"2022-02-10",West Kalimantan,0,21,-13,-20,-3,2
"2022-02-11",West Kalimantan,-1,21,-11,-23,-1,2
"2022-02-12",West Kalimantan,-2,21,-5,-25,-2,2
"2022-02-13",West Kalimantan,-1,23,2,-21,-1,2
"2022-02-14",West Kalimantan,-3,21,-8,-29,-5,1
"2022-02-15",West Kalimantan,2,27,3,-24,-8,1
"2022-02-16",West Kalimantan,1,25,-4,-24,-4,1
"2022-02-17",West Kalimantan,-5,19,-13,-25,-3,2
"2022-02-18",West Kalimantan,-5,20,-11,-28,-2,1
"2022-02-19",West Kalimantan,-6,23,-5,-27,-1,4
"2022-02-20",West Kalimantan,-8,18,-6,-24,-1,4
"2022-02-21",West Kalimantan,-5,20,-2,-30,-6,2
"2022-02-22",West Kalimantan,-4,24,-3,-26,-7,2
"2022-02-23",West Kalimantan,-5,20,-5,-29,-4,4
"2022-02-24",West Kalimantan,-9,13,-17,-27,-3,6
"2022-02-25",West Kalimantan,-5,23,-5,-23,-1,5
"2022-02-26",West Kalimantan,-3,28,6,-22,1,4
"2022-02-27",West Kalimantan,-7,19,4,-29,1,5
"2022-02-28",West Kalimantan,-3,17,17,-28,-49,10
"2022-03-01",West Kalimantan,-1,33,1,-25,-6,4
"2022-03-02",West Kalimantan,2,33,6,-29,-6,4
"2022-03-03",West Kalimantan,1,24,18,-27,-44,11
"2022-03-04",West Kalimantan,-7,20,-5,-33,0,9
"2022-03-05",West Kalimantan,-9,18,-14,-33,3,9
"2022-03-06",West Kalimantan,-8,16,-10,-21,7,9
"2022-03-07",West Kalimantan,-3,21,4,-26,0,9
"2022-03-08",West Kalimantan,3,32,15,-21,3,8
"2022-03-09",West Kalimantan,1,26,9,-27,6,10
"2022-03-10",West Kalimantan,3,30,18,-18,10,11
"2022-03-11",West Kalimantan,-1,25,15,-18,13,13
"2022-03-12",West Kalimantan,2,30,24,-23,17,12
"2022-03-13",West Kalimantan,-2,23,12,-19,19,12
"2022-03-14",West Kalimantan,-1,22,14,-23,13,13
"2022-03-15",West Kalimantan,2,31,15,-12,13,13
"2022-03-16",West Kalimantan,3,30,19,-18,15,12
"2022-03-17",West Kalimantan,2,27,19,-11,16,12
"2022-03-18",West Kalimantan,-7,16,-2,-23,12,15
"2022-03-19",West Kalimantan,2,30,22,-16,18,11
"2022-03-20",West Kalimantan,-6,19,2,-19,19,12
"2022-03-21",West Kalimantan,-4,19,8,-14,13,13
"2022-03-22",West Kalimantan,7,35,22,-7,13,11
"2022-03-23",West Kalimantan,7,32,26,-6,16,11
"2022-03-24",West Kalimantan,5,30,21,-1,18,12
"2022-03-25",West Kalimantan,1,28,11,-7,18,12
"2022-03-26",West Kalimantan,5,34,24,-6,19,10
"2022-03-27",West Kalimantan,3,29,19,-7,21,9
"2022-03-28",West Kalimantan,8,33,31,-3,15,10
"2022-03-29",West Kalimantan,11,38,29,-2,14,10
"2022-03-30",West Kalimantan,11,38,42,-4,15,10
"2022-03-31",West Kalimantan,15,43,40,1,17,9
"2022-04-01",West Kalimantan,9,44,20,-3,5,11
"2022-04-02",West Kalimantan,0,41,6,-18,3,14
"2022-04-03",West Kalimantan,-21,14,-17,-34,5,17
"2022-04-04",West Kalimantan,-8,24,12,-26,-2,15
"2022-04-05",West Kalimantan,-9,24,1,-20,1,16
"2022-04-06",West Kalimantan,-8,21,1,-27,10,15
"2022-04-07",West Kalimantan,-17,8,-9,-25,12,17
"2022-04-08",West Kalimantan,-6,23,-1,-24,15,15
"2022-04-09",West Kalimantan,-8,22,-8,-27,17,15
"2022-04-10",West Kalimantan,-4,26,-6,-26,25,14
"2022-04-11",West Kalimantan,-1,26,23,-24,13,13
"2022-04-12",West Kalimantan,2,32,20,-20,12,13
"2022-04-13",West Kalimantan,1,28,16,-18,12,14
"2022-04-14",West Kalimantan,6,35,21,-6,13,12
"2022-04-15",West Kalimantan,0,23,15,-24,-35,20
"2022-04-16",West Kalimantan,-2,28,10,-27,11,14
"2022-04-17",West Kalimantan,-3,24,-2,-24,22,13
"2022-04-18",West Kalimantan,-1,26,18,-16,8,14
"2022-04-19",West Kalimantan,4,35,15,-14,8,14
"2022-04-20",West Kalimantan,8,40,24,-10,13,12
"2022-04-21",West Kalimantan,4,31,12,-14,14,14
"2022-04-22",West Kalimantan,6,36,14,-9,16,13
"2022-04-23",West Kalimantan,5,38,6,-5,20,12
"2022-04-24",West Kalimantan,6,37,-5,-11,25,13
"2022-04-25",West Kalimantan,6,36,15,-11,9,14
"2022-04-26",West Kalimantan,17,55,24,3,8,12
"2022-04-27",West Kalimantan,23,63,35,14,7,11
"2022-04-28",West Kalimantan,26,69,36,34,3,11
"2022-04-29",West Kalimantan,22,65,30,19,-20,14
"2022-04-30",West Kalimantan,14,64,16,14,-5,12
"2022-05-01",West Kalimantan,16,79,33,2,5,11
"2022-05-02",West Kalimantan,3,20,89,-3,-66,13
"2022-05-03",West Kalimantan,17,51,108,20,-67,10
"2022-05-04",West Kalimantan,20,58,107,24,-58,10
"2022-05-05",West Kalimantan,27,62,110,28,-50,10
"2022-05-06",West Kalimantan,14,43,68,12,-42,13
"2022-05-07",West Kalimantan,6,38,41,16,-21,10
"2022-05-08",West Kalimantan,9,39,23,18,5,7
"2022-05-09",West Kalimantan,18,47,44,17,3,10
"2022-05-10",West Kalimantan,18,51,42,17,5,9
"2022-05-11",West Kalimantan,10,39,23,2,7,11
"2022-05-12",West Kalimantan,10,37,24,5,11,11
"2022-05-13",West Kalimantan,-2,22,2,1,11,13
"2022-05-14",West Kalimantan,10,42,38,4,13,9
"2022-05-15",West Kalimantan,7,34,35,0,17,9
"2022-05-16",West Kalimantan,10,32,56,2,-42,16
"2022-05-17",West Kalimantan,9,40,24,15,10,10
"2022-05-18",West Kalimantan,10,39,33,2,11,10
"2022-05-19",West Kalimantan,6,33,19,-4,12,12
"2022-05-20",West Kalimantan,3,26,10,-11,13,12
"2022-05-21",West Kalimantan,7,34,36,-6,16,10
"2022-05-22",West Kalimantan,3,26,20,-8,21,11
"2022-05-23",West Kalimantan,4,29,33,-5,12,11
"2022-05-24",West Kalimantan,7,37,30,-9,11,11
"2022-05-25",West Kalimantan,6,34,25,-8,11,10
"2022-05-26",West Kalimantan,6,28,36,-7,-38,18
"2022-05-27",West Kalimantan,1,29,18,-13,15,11
"2022-05-28",West Kalimantan,4,31,35,-11,15,10
"2022-05-29",West Kalimantan,0,27,22,-9,24,11
"2022-05-30",West Kalimantan,5,30,37,-17,13,11
"2022-05-31",West Kalimantan,10,39,37,-10,13,9
"2022-06-01",West Kalimantan,8,33,48,-11,-37,17
"2022-06-02",West Kalimantan,3,34,20,-10,16,12
"2022-06-03",West Kalimantan,-2,25,15,-17,17,13
"2022-06-04",West Kalimantan,3,34,28,-15,19,11
"2022-06-05",West Kalimantan,-9,17,6,-12,20,13
"2022-06-06",West Kalimantan,8,36,35,-10,13,11
"2022-06-07",West Kalimantan,6,37,26,-4,12,12
"2022-06-08",West Kalimantan,4,31,19,-11,13,12
"2022-06-09",West Kalimantan,2,28,14,-11,14,13
"2022-06-10",West Kalimantan,5,33,22,-8,17,12
"2022-06-11",West Kalimantan,2,29,23,-17,17,12
"2022-06-12",West Kalimantan,-4,22,5,-17,22,12
"2022-06-13",West Kalimantan,0,24,21,-11,11,13
"2022-06-14",West Kalimantan,8,40,32,-1,10,11
"2022-06-15",West Kalimantan,6,34,26,-5,10,11
"2022-06-16",West Kalimantan,-4,23,7,-4,10,14
"2022-06-17",West Kalimantan,-4,24,5,-6,11,14
"2022-06-18",West Kalimantan,3,34,25,-5,16,11
"2022-06-19",West Kalimantan,0,28,21,-7,24,11
"2022-06-20",West Kalimantan,3,29,27,-6,4,12
"2022-06-21",West Kalimantan,8,38,34,4,4,11
"2022-06-22",West Kalimantan,-3,22,12,-8,3,14
"2022-06-23",West Kalimantan,4,31,20,-2,6,13
"2022-06-24",West Kalimantan,-1,23,9,-6,8,13
"2022-06-25",West Kalimantan,0,27,24,-7,12,11
"2022-06-26",West Kalimantan,2,28,24,-7,23,10
"2022-06-27",West Kalimantan,5,30,42,-2,2,12
"2022-06-28",West Kalimantan,4,33,26,0,1,12
"2022-06-29",West Kalimantan,3,28,23,-1,2,13
"2022-06-30",West Kalimantan,4,30,20,7,4,13
"2022-07-01",West Kalimantan,8,38,30,2,6,12
"2022-07-02",West Kalimantan,8,40,36,-5,12,10
"2022-07-03",West Kalimantan,4,32,23,-4,23,10
"2022-07-04",West Kalimantan,11,39,42,0,2,12
"2022-07-05",West Kalimantan,11,41,31,3,1,11
"2022-07-06",West Kalimantan,14,42,39,-1,2,11
"2022-07-07",West Kalimantan,16,45,36,7,5,11
"2022-07-08",West Kalimantan,7,40,22,6,5,12
"2022-07-09",West Kalimantan,5,48,33,-5,-12,14
"2022-07-10",West Kalimantan,-7,21,29,-10,2,9
"2022-07-11",West Kalimantan,9,40,70,6,-2,10
"2022-07-12",West Kalimantan,9,42,44,14,4,10
"2022-07-13",West Kalimantan,3,31,26,2,6,12
"2022-07-14",West Kalimantan,9,36,32,4,11,11
"2022-07-15",West Kalimantan,3,29,22,1,14,12
"2022-07-16",West Kalimantan,-2,26,7,-6,16,12
"2022-07-17",West Kalimantan,5,33,24,1,24,10
"2022-07-18",West Kalimantan,4,30,32,-5,13,11
"2022-07-19",West Kalimantan,7,37,32,0,15,14
"2022-07-20",West Kalimantan,4,33,25,-8,16,11
"2022-07-21",West Kalimantan,2,28,19,-6,17,12
"2022-07-22",West Kalimantan,1,25,19,-8,20,12
"2022-07-23",West Kalimantan,3,30,29,-6,21,11
"2022-07-24",West Kalimantan,-7,18,0,-14,19,13
"2022-07-25",West Kalimantan,-2,25,17,-13,13,13
"2022-07-26",West Kalimantan,0,29,13,-6,14,12
"2022-07-27",West Kalimantan,7,36,27,-2,15,11
"2022-07-28",West Kalimantan,9,35,33,-4,18,11
"2022-01-01",West Nusa Tenggara,2,27,78,-35,-53,1
"2022-01-02",West Nusa Tenggara,12,35,29,-24,-13,1
"2022-01-03",West Nusa Tenggara,14,35,6,-33,-1,-1
"2022-01-04",West Nusa Tenggara,12,37,4,-34,0,-2
"2022-01-05",West Nusa Tenggara,15,34,3,-31,1,-1
"2022-01-06",West Nusa Tenggara,12,31,-1,-33,2,0
"2022-01-07",West Nusa Tenggara,12,33,2,-33,3,0
"2022-01-08",West Nusa Tenggara,14,37,24,-29,-1,-2
"2022-01-09",West Nusa Tenggara,3,24,18,-25,-8,2
