"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2020-03-18",South Sumatra,-5,1,-2,-7,-8,4
"2020-03-19",South Sumatra,-8,-4,-5,-13,-10,6
"2020-03-20",South Sumatra,-9,0,0,-15,-10,5
"2020-03-21",South Sumatra,-16,-3,-10,-18,-6,5
"2020-03-22",South Sumatra,-21,-7,-19,-24,-1,6
"2020-03-23",South Sumatra,-18,-7,-8,-25,-14,8
"2020-03-24",South Sumatra,-19,-5,-11,-25,-21,8
"2020-03-25",South Sumatra,-28,-11,-15,-30,-53,16
"2020-03-26",South Sumatra,-28,-15,-17,-34,-27,12
"2020-03-27",South Sumatra,-29,-13,-18,-35,-27,12
"2020-03-28",South Sumatra,-35,-16,-28,-35,-20,11
"2020-03-29",South Sumatra,-39,-20,-37,-40,-8,11
"2020-03-30",South Sumatra,-29,-17,-18,-37,-28,12
"2020-03-31",South Sumatra,-31,-20,-21,-38,-30,12
"2020-04-01",South Sumatra,-25,-8,-16,-33,-30,10
"2020-04-02",South Sumatra,-28,-13,-18,-39,-30,12
"2020-04-03",South Sumatra,-28,-11,-17,-40,-29,12
"2020-04-04",South Sumatra,-36,-17,-27,-41,-24,12
"2020-04-05",South Sumatra,-44,-27,-41,-48,-14,13
"2020-04-06",South Sumatra,-27,-12,-15,-42,-29,11
"2020-04-07",South Sumatra,-29,-16,-17,-42,-31,12
"2020-04-08",South Sumatra,-30,-15,-18,-41,-31,12
"2020-04-09",South Sumatra,-29,-15,-18,-45,-33,13
"2020-04-10",South Sumatra,-37,-21,-20,-49,-53,18
"2020-04-11",South Sumatra,-41,-23,-32,-50,-27,14
"2020-04-12",South Sumatra,-40,-20,-37,-49,-11,12
"2020-04-13",South Sumatra,-29,-15,-17,-44,-28,13
"2020-04-14",South Sumatra,-29,-16,-15,-40,-30,12
"2020-04-15",South Sumatra,-33,-19,-18,-43,-31,13
"2020-04-16",South Sumatra,-29,-16,-17,-45,-30,13
"2020-04-17",South Sumatra,-31,-16,-16,-47,-29,13
"2020-04-18",South Sumatra,-44,-25,-31,-48,-22,13
"2020-04-19",South Sumatra,-43,-23,-39,-49,-9,12
"2020-04-20",South Sumatra,-34,-19,-19,-46,-28,13
"2020-04-21",South Sumatra,-35,-20,-21,-46,-31,13
"2020-04-22",South Sumatra,-32,-14,-18,-42,-30,11
"2020-04-23",South Sumatra,-30,-7,-16,-42,-32,12
"2020-04-24",South Sumatra,-49,-29,-34,-56,-39,19
"2020-04-25",South Sumatra,-49,-28,-40,-57,-28,17
"2020-04-26",South Sumatra,-53,-34,-49,-62,-13,16
"2020-04-27",South Sumatra,-45,-31,-32,-58,-31,17
"2020-04-28",South Sumatra,-41,-24,-26,-54,-32,15
"2020-04-29",South Sumatra,-40,-22,-25,-53,-32,15
"2020-04-30",South Sumatra,-38,-19,-21,-54,-31,15
"2020-05-01",South Sumatra,-44,-26,-29,-58,-53,21
"2020-05-02",South Sumatra,-46,-25,-36,-56,-25,15
"2020-05-03",South Sumatra,-48,-28,-44,-59,-10,15
"2020-05-04",South Sumatra,-37,-18,-20,-54,-29,14
"2020-05-05",South Sumatra,-38,-21,-21,-53,-33,15
"2020-05-06",South Sumatra,-35,-15,-19,-51,-30,14
"2020-05-07",South Sumatra,-38,-21,-25,-55,-53,21
"2020-05-08",South Sumatra,-44,-29,-29,-61,-30,17
"2020-05-09",South Sumatra,-41,-21,-34,-53,-23,15
"2020-05-10",South Sumatra,-41,-21,-40,-56,-5,13
"2020-05-11",South Sumatra,-31,-14,-19,-50,-28,14
"2020-05-12",South Sumatra,-30,-13,-17,-48,-29,14
"2020-05-13",South Sumatra,-31,-13,-18,-46,-29,14
"2020-05-14",South Sumatra,-30,-14,-18,-48,-29,14
"2020-05-15",South Sumatra,-29,-12,-16,-49,-26,13
"2020-05-16",South Sumatra,-34,-14,-27,-47,-19,13
"2020-05-17",South Sumatra,-34,-16,-37,-51,-2,13
"2020-05-18",South Sumatra,-23,-6,-14,-45,-27,13
"2020-05-19",South Sumatra,-19,0,-10,-40,-28,13
"2020-05-20",South Sumatra,-24,-1,-16,-42,-30,13
"2020-05-21",South Sumatra,-20,6,-13,-42,-52,18
"2020-05-22",South Sumatra,-35,-13,-24,-53,-41,17
"2020-05-23",South Sumatra,-34,2,-22,-45,-37,14
"2020-05-24",South Sumatra,-51,-31,-31,-52,-20,5
"2020-05-25",South Sumatra,-45,-27,-12,-54,-67,16
"2020-05-26",South Sumatra,-44,-27,-22,-56,-45,15
"2020-05-27",South Sumatra,-35,-16,-17,-51,-38,15
"2020-05-28",South Sumatra,-32,-13,-14,-52,-34,16
"2020-05-29",South Sumatra,-35,-16,-19,-54,-30,16
"2020-05-30",South Sumatra,-41,-20,-30,-55,-21,14
"2020-05-31",South Sumatra,-40,-19,-35,-56,2,12
"2020-06-01",South Sumatra,-39,-25,-26,-56,-51,20
"2020-06-02",South Sumatra,-27,-10,-14,-46,-25,12
"2020-06-03",South Sumatra,-28,-10,-13,-46,-26,13
"2020-06-04",South Sumatra,-28,-12,-14,-47,-26,13
"2020-06-05",South Sumatra,-27,-10,-12,-49,-23,13
"2020-06-06",South Sumatra,-33,-14,-22,-48,-16,12
"2020-06-07",South Sumatra,-33,-14,-28,-51,2,11
"2020-06-08",South Sumatra,-26,-12,-13,-49,-23,13
"2020-06-09",South Sumatra,-23,-10,-9,-44,-23,11
"2020-06-10",South Sumatra,-22,-7,-7,-42,-23,11
"2020-06-11",South Sumatra,-23,-9,-11,-45,-24,13
"2020-06-12",South Sumatra,-24,-10,-10,-48,-21,12
"2020-06-13",South Sumatra,-29,-13,-19,-46,-14,11
"2020-06-14",South Sumatra,-27,-10,-20,-49,5,9
"2020-06-15",South Sumatra,-20,-8,-6,-46,-21,11
"2020-06-16",South Sumatra,-24,-14,-13,-46,-22,11
"2020-06-17",South Sumatra,-23,-9,-12,-43,-22,11
"2020-06-18",South Sumatra,-22,-11,-11,-43,-23,12
"2020-06-19",South Sumatra,-23,-10,-8,-45,-21,11
"2020-06-20",South Sumatra,-28,-13,-17,-45,-14,10
"2020-06-21",South Sumatra,-28,-13,-20,-48,3,9
"2020-06-22",South Sumatra,-18,-7,-5,-44,-21,10
"2020-06-23",South Sumatra,-25,-15,-14,-45,-24,11
"2020-06-24",South Sumatra,-19,-6,-6,-41,-22,9
"2020-06-25",South Sumatra,-17,-4,-5,-41,-22,10
"2020-06-26",South Sumatra,-19,-6,-4,-45,-20,10
"2020-06-27",South Sumatra,-24,-9,-10,-43,-14,9
"2020-06-28",South Sumatra,-24,-9,-12,-46,3,8
"2020-06-29",South Sumatra,-16,-5,-1,-43,-22,10
"2020-06-30",South Sumatra,-13,-2,1,-41,-22,9
"2020-07-01",South Sumatra,-15,-1,-4,-38,-23,9
"2020-07-02",South Sumatra,-13,0,-2,-39,-24,10
"2020-07-03",South Sumatra,-17,-4,-3,-42,-22,10
"2020-07-04",South Sumatra,-21,-7,-6,-41,-16,9
"2020-07-05",South Sumatra,-19,-4,-7,-43,2,7
"2020-07-06",South Sumatra,-13,-1,1,-40,-22,9
"2020-07-07",South Sumatra,-15,-4,-2,-38,-24,10
"2020-07-08",South Sumatra,-18,-6,-8,-39,-24,10
"2020-07-09",South Sumatra,-14,-3,-2,-38,-24,10
"2020-07-10",South Sumatra,-16,-3,-1,-40,-21,10
"2020-07-11",South Sumatra,-20,-5,-4,-38,-14,8
"2020-07-12",South Sumatra,-18,-2,-4,-41,4,7
"2020-07-13",South Sumatra,-16,-4,-1,-40,-20,9
"2020-07-14",South Sumatra,-18,-8,-6,-41,-22,10
"2020-07-15",South Sumatra,-15,-2,-1,-41,-20,9
"2020-07-16",South Sumatra,-15,-2,0,-42,-21,10
"2020-07-17",South Sumatra,-17,-4,1,-44,-19,10
"2020-07-18",South Sumatra,-20,-5,-3,-43,-12,9
"2020-07-19",South Sumatra,-20,-5,-6,-46,4,8
"2020-07-20",South Sumatra,-16,-4,-4,-43,-20,10
"2020-07-21",South Sumatra,-17,-6,-3,-41,-22,10
"2020-07-22",South Sumatra,-16,-4,-2,-40,-21,10
"2020-07-23",South Sumatra,-18,-6,-5,-42,-21,11
"2020-07-24",South Sumatra,-18,-4,2,-44,-18,11
"2020-07-25",South Sumatra,-18,-2,-1,-40,-11,9
"2020-07-26",South Sumatra,-18,-2,-4,-45,6,8
"2020-07-27",South Sumatra,-13,1,5,-41,-19,10
"2020-07-28",South Sumatra,-11,3,6,-35,-21,10
"2020-07-29",South Sumatra,-7,12,8,-31,-22,9
"2020-07-30",South Sumatra,-2,27,13,-28,-27,8
"2020-07-31",South Sumatra,-31,-17,15,-47,-59,10
"2020-08-01",South Sumatra,-24,-8,8,-45,-30,7
"2020-08-02",South Sumatra,-17,0,1,-40,-3,4
"2020-08-03",South Sumatra,-11,3,7,-38,-22,9
"2020-08-04",South Sumatra,-11,0,5,-38,-23,9
"2020-08-05",South Sumatra,-10,5,6,-37,-22,8
"2020-08-06",South Sumatra,-10,2,6,-38,-22,9
"2020-08-07",South Sumatra,-12,1,9,-40,-19,7
"2020-08-08",South Sumatra,-15,1,5,-38,-12,6
"2020-08-09",South Sumatra,-14,1,0,-41,4,5
"2020-08-10",South Sumatra,-8,4,11,-37,-19,8
"2020-08-11",South Sumatra,-12,-2,7,-38,-21,8
"2020-08-12",South Sumatra,-9,3,7,-37,-21,8
"2020-08-13",South Sumatra,-12,-2,2,-39,-22,9
"2020-08-14",South Sumatra,-10,1,11,-38,-19,8
"2020-08-15",South Sumatra,-15,0,4,-36,-13,6
"2020-08-16",South Sumatra,-14,-1,4,-42,4,5
"2020-08-17",South Sumatra,-10,-4,43,-42,-53,12
"2020-08-18",South Sumatra,-9,2,13,-35,-18,6
"2020-08-19",South Sumatra,-8,6,13,-32,-20,6
"2020-08-20",South Sumatra,-10,1,19,-36,-48,13
"2020-08-21",South Sumatra,-15,-4,12,-43,-35,12
"2020-08-22",South Sumatra,-19,-7,10,-40,-14,7
"2020-08-23",South Sumatra,-18,-5,1,-39,6,5
"2020-08-24",South Sumatra,-12,0,10,-37,-17,8
"2020-08-25",South Sumatra,-11,1,7,-36,-18,8
"2020-08-26",South Sumatra,-10,3,7,-34,-18,8
"2020-08-27",South Sumatra,-9,4,7,-35,-18,8
"2020-08-28",South Sumatra,-11,2,6,-40,-17,8
"2020-08-29",South Sumatra,-15,0,3,-39,-9,7
"2020-08-30",South Sumatra,-11,2,4,-42,8,5
"2020-08-31",South Sumatra,-9,5,12,-38,-16,8
"2020-09-01",South Sumatra,-7,7,11,-35,-18,8
"2020-09-02",South Sumatra,-9,6,8,-34,-18,8
"2020-09-03",South Sumatra,-10,2,2,-37,-20,10
"2020-09-04",South Sumatra,-11,2,3,-38,-18,10
"2020-09-05",South Sumatra,-12,2,4,-34,-12,7
"2020-09-06",South Sumatra,-9,5,5,-41,3,6
"2020-09-07",South Sumatra,-7,5,13,-37,-18,9
"2020-09-08",South Sumatra,-9,3,9,-33,-20,9
"2020-09-09",South Sumatra,-15,-1,-4,-35,-19,9
"2020-09-10",South Sumatra,-10,3,4,-33,-21,9
"2020-09-11",South Sumatra,-11,2,9,-39,-18,8
"2020-09-12",South Sumatra,-14,-1,8,-36,-12,6
"2020-09-13",South Sumatra,-14,-1,3,-43,2,6
"2020-09-14",South Sumatra,-11,1,9,-40,-16,9
"2020-09-15",South Sumatra,-13,-3,2,-39,-18,10
"2020-09-16",South Sumatra,-9,6,9,-35,-18,10
"2020-09-17",South Sumatra,-11,4,3,-37,-18,11
"2020-09-18",South Sumatra,-15,0,4,-43,-17,12
"2020-09-19",South Sumatra,-19,-3,-1,-42,-11,10
"2020-09-20",South Sumatra,-17,-1,-4,-49,3,9
"2020-09-21",South Sumatra,-20,-6,-3,-47,-20,12
"2020-09-22",South Sumatra,-14,1,6,-39,-20,10
"2020-09-23",South Sumatra,-20,-1,-1,-37,-22,11
"2020-09-24",South Sumatra,-19,-2,0,-36,-22,12
"2020-09-25",South Sumatra,-21,-2,-1,-40,-20,13
"2020-09-26",South Sumatra,-23,-4,-6,-39,-14,11
"2020-09-27",South Sumatra,-21,-2,-2,-43,-2,10
"2020-09-28",South Sumatra,-19,0,5,-39,-20,12
"2020-09-29",South Sumatra,-18,0,2,-38,-22,11
"2020-09-30",South Sumatra,-19,3,-3,-36,-24,9
"2020-10-01",South Sumatra,-16,8,-1,-34,-25,6
"2020-10-02",South Sumatra,-18,3,4,-40,-25,6
"2020-10-03",South Sumatra,-16,5,7,-36,-21,4
"2020-10-04",South Sumatra,-14,7,9,-41,-12,3
"2020-10-05",South Sumatra,-14,7,12,-37,-25,5
"2020-10-06",South Sumatra,-14,5,10,-36,-27,5
"2020-10-07",South Sumatra,-14,4,6,-34,-25,6
"2020-10-08",South Sumatra,-14,1,3,-37,-26,9
"2020-10-09",South Sumatra,-19,-3,3,-41,-22,11
"2020-10-10",South Sumatra,-20,0,3,-38,-17,9
"2020-10-11",South Sumatra,-17,0,0,-45,-6,9
"2020-10-12",South Sumatra,-16,4,12,-39,-23,11
"2020-10-13",South Sumatra,-13,3,14,-34,-23,9
"2020-10-14",South Sumatra,-13,7,9,-35,-22,10
"2020-10-15",South Sumatra,-13,6,6,-33,-23,11
"2020-10-16",South Sumatra,-15,5,8,-39,-21,11
"2020-10-17",South Sumatra,-18,4,6,-36,-16,9
"2020-10-18",South Sumatra,-21,-2,-7,-45,-6,10
"2020-10-19",South Sumatra,-14,7,13,-37,-20,10
"2020-10-20",South Sumatra,-15,4,8,-35,-23,10
"2020-10-21",South Sumatra,-17,3,-2,-34,-24,9
"2020-10-22",South Sumatra,-14,3,-1,-34,-25,7
"2020-10-23",South Sumatra,-17,1,-1,-38,-23,7
"2020-10-24",South Sumatra,-16,5,5,-30,-18,4
"2020-10-25",South Sumatra,-17,2,-1,-40,-9,4
"2020-10-26",South Sumatra,-14,7,8,-36,-23,5
"2020-10-27",South Sumatra,-10,10,9,-30,-25,4
"2020-10-28",South Sumatra,-12,7,5,-26,-43,7
"2020-10-29",South Sumatra,-9,5,14,-33,-56,10
"2020-10-30",South Sumatra,-17,-1,8,-40,-43,9
"2020-10-31",South Sumatra,-21,-4,-1,-36,-24,5
"2020-11-01",South Sumatra,-15,3,5,-33,-10,3
"2020-11-02",South Sumatra,-14,4,0,-33,-24,5
"2020-11-03",South Sumatra,-11,6,2,-33,-26,5
"2020-11-04",South Sumatra,-14,4,-5,-33,-25,6
"2020-11-05",South Sumatra,-13,6,-4,-33,-26,6
"2020-11-06",South Sumatra,-15,2,2,-36,-24,6
"2020-11-07",South Sumatra,-18,-2,-3,-35,-21,6
"2020-11-08",South Sumatra,-16,0,-1,-40,-12,5
"2020-11-09",South Sumatra,-16,2,3,-36,-24,6
"2020-11-10",South Sumatra,-12,4,4,-33,-26,5
"2020-11-11",South Sumatra,-12,8,6,-32,-26,5
"2020-11-12",South Sumatra,-13,5,2,-31,-26,7
"2020-11-13",South Sumatra,-17,0,-1,-36,-25,7
"2020-11-14",South Sumatra,-20,-4,-6,-38,-21,6
"2020-11-15",South Sumatra,-15,2,1,-41,-11,4
"2020-11-16",South Sumatra,-17,1,0,-37,-24,6
"2020-11-17",South Sumatra,-14,2,5,-34,-25,5
"2020-11-18",South Sumatra,-15,4,-1,-31,-25,6
"2020-11-19",South Sumatra,-15,2,-3,-32,-26,7
"2020-11-20",South Sumatra,-16,2,0,-35,-24,6
"2020-11-21",South Sumatra,-19,-2,-7,-36,-20,5
"2020-11-22",South Sumatra,-15,1,-1,-40,-11,4
"2020-11-23",South Sumatra,-17,1,-1,-36,-24,6
"2020-11-24",South Sumatra,-15,0,-2,-35,-25,6
"2020-11-25",South Sumatra,-12,7,1,-30,-25,5
"2020-11-26",South Sumatra,-17,-1,-10,-32,-26,7
"2020-11-27",South Sumatra,-16,2,-1,-34,-23,6
"2020-11-28",South Sumatra,-15,2,-2,-32,-18,5
"2020-11-29",South Sumatra,-13,5,1,-38,-8,4
"2020-11-30",South Sumatra,-13,8,2,-34,-22,5
"2020-12-01",South Sumatra,-11,10,4,-31,-24,6
"2020-12-02",South Sumatra,-11,11,1,-30,-24,6
"2020-12-03",South Sumatra,-10,9,0,-29,-24,6
"2020-12-04",South Sumatra,-12,7,3,-34,-22,6
"2020-12-05",South Sumatra,-13,6,2,-32,-18,4
"2020-12-06",South Sumatra,-14,3,-3,-38,-11,5
"2020-12-07",South Sumatra,-12,8,1,-34,-23,5
"2020-12-08",South Sumatra,-14,3,-2,-34,-24,5
"2020-12-09",South Sumatra,-13,3,3,-33,-52,12
"2020-12-10",South Sumatra,-12,7,4,-28,-22,8
"2020-12-11",South Sumatra,-13,7,9,-31,-21,9
"2020-12-12",South Sumatra,-15,6,7,-29,-16,8
"2020-12-13",South Sumatra,-13,4,12,-33,-6,7
"2020-12-14",South Sumatra,-14,6,9,-28,-21,9
"2020-12-15",South Sumatra,-12,6,9,-26,-23,9
"2020-12-16",South Sumatra,-11,9,8,-24,-22,9
"2020-12-17",South Sumatra,-10,11,8,-23,-23,9
"2020-12-18",South Sumatra,-11,7,11,-26,-21,8
"2020-12-19",South Sumatra,-16,4,4,-22,-17,8
"2020-12-20",South Sumatra,-11,7,14,-26,-8,6
"2020-12-21",South Sumatra,-10,9,16,-24,-25,9
"2020-12-22",South Sumatra,-8,8,15,-21,-27,8
"2020-12-23",South Sumatra,-9,12,10,-14,-28,8
"2020-12-24",South Sumatra,-6,13,19,-13,-46,11
"2020-12-25",South Sumatra,-14,1,28,-29,-56,15
"2020-12-26",South Sumatra,-19,0,11,-29,-28,9
"2020-12-27",South Sumatra,-15,3,14,-28,-8,6
"2020-12-28",South Sumatra,-11,8,19,-27,-28,10
"2020-12-29",South Sumatra,-8,8,22,-25,-29,9
"2020-12-30",South Sumatra,-8,12,18,-19,-29,9
"2020-12-31",South Sumatra,-2,25,38,-15,-46,10
"2020-02-15",Special Region of Yogyakarta,-2,-3,-13,-16,5,0
"2020-02-16",Special Region of Yogyakarta,3,2,-3,-19,4,0
"2020-02-17",Special Region of Yogyakarta,0,-2,-8,-19,4,1
"2020-02-18",Special Region of Yogyakarta,1,-1,12,-17,5,1
"2020-02-19",Special Region of Yogyakarta,-6,-7,-18,-16,4,1
"2020-02-20",Special Region of Yogyakarta,-5,-4,-17,-17,3,1
"2020-02-21",Special Region of Yogyakarta,-10,-10,-24,-16,5,2
"2020-02-22",Special Region of Yogyakarta,3,3,-5,-15,5,-1
"2020-02-23",Special Region of Yogyakarta,3,2,-8,-16,4,0
"2020-02-24",Special Region of Yogyakarta,-3,-5,-13,-19,6,1
"2020-02-25",Special Region of Yogyakarta,-5,-6,-17,-19,7,1
"2020-02-26",Special Region of Yogyakarta,-6,-6,-20,-18,6,1
"2020-02-27",Special Region of Yogyakarta,2,3,-9,-19,7,0
"2020-02-28",Special Region of Yogyakarta,4,5,-6,-12,7,0
"2020-02-29",Special Region of Yogyakarta,1,1,-16,-13,7,1
"2020-03-01",Special Region of Yogyakarta,0,1,-20,-16,2,1
"2020-03-02",Special Region of Yogyakarta,1,6,-17,-17,5,1
"2020-03-03",Special Region of Yogyakarta,4,11,-13,-19,6,1
"2020-03-04",Special Region of Yogyakarta,-4,-1,-24,-21,5,2
"2020-03-05",Special Region of Yogyakarta,2,7,-16,-19,3,1
"2020-03-06",Special Region of Yogyakarta,6,8,-10,-17,5,0
"2020-03-07",Special Region of Yogyakarta,3,1,-15,-18,6,1
"2020-03-08",Special Region of Yogyakarta,4,3,-16,-21,3,1
"2020-03-09",Special Region of Yogyakarta,-7,-9,-26,-23,4,2
"2020-03-10",Special Region of Yogyakarta,9,10,0,-18,5,-1
"2020-03-11",Special Region of Yogyakarta,-1,-1,-17,-19,5,1
"2020-03-12",Special Region of Yogyakarta,6,6,-6,-18,6,0
"2020-03-13",Special Region of Yogyakarta,6,6,-9,-17,7,0
"2020-03-14",Special Region of Yogyakarta,0,8,-16,-9,7,1
"2020-03-15",Special Region of Yogyakarta,-6,8,-24,-6,2,3
"2020-03-16",Special Region of Yogyakarta,-5,9,-17,-11,-8,6
"2020-03-17",Special Region of Yogyakarta,-10,1,-23,-12,-10,7
"2020-03-18",Special Region of Yogyakarta,-16,-3,-33,-21,-13,9
"2020-03-19",Special Region of Yogyakarta,-27,-13,-41,-30,-16,11
"2020-03-20",Special Region of Yogyakarta,-26,-9,-43,-35,-18,11
"2020-03-21",Special Region of Yogyakarta,-29,-10,-51,-40,-11,10
"2020-03-22",Special Region of Yogyakarta,-40,-24,-57,-49,-11,12
"2020-03-23",Special Region of Yogyakarta,-36,-18,-46,-45,-32,16
"2020-03-24",Special Region of Yogyakarta,-40,-22,-48,-41,-35,16
"2020-03-25",Special Region of Yogyakarta,-43,-20,-49,-45,-60,20
"2020-03-26",Special Region of Yogyakarta,-40,-17,-48,-46,-37,16
"2020-03-27",Special Region of Yogyakarta,-46,-26,-57,-52,-39,19
"2020-03-28",Special Region of Yogyakarta,-57,-36,-72,-54,-29,19
"2020-03-29",Special Region of Yogyakarta,-59,-39,-73,-65,-25,19
"2020-03-30",Special Region of Yogyakarta,-46,-28,-54,-58,-42,19
"2020-03-31",Special Region of Yogyakarta,-52,-38,-57,-57,-43,19
"2020-04-01",Special Region of Yogyakarta,-43,-20,-54,-57,-42,16
"2020-04-02",Special Region of Yogyakarta,-45,-25,-53,-60,-43,18
"2020-04-03",Special Region of Yogyakarta,-49,-32,-59,-64,-43,19
"2020-04-04",Special Region of Yogyakarta,-55,-38,-70,-68,-32,18
"2020-04-05",Special Region of Yogyakarta,-54,-37,-69,-72,-25,16
"2020-04-06",Special Region of Yogyakarta,-44,-28,-52,-66,-43,18
"2020-04-07",Special Region of Yogyakarta,-43,-26,-50,-63,-42,17
"2020-04-08",Special Region of Yogyakarta,-44,-27,-53,-64,-42,17
"2020-04-09",Special Region of Yogyakarta,-44,-26,-51,-64,-43,17
"2020-04-10",Special Region of Yogyakarta,-51,-36,-55,-72,-62,24
"2020-04-11",Special Region of Yogyakarta,-52,-36,-68,-73,-33,18
"2020-04-12",Special Region of Yogyakarta,-53,-37,-66,-74,-22,17
"2020-04-13",Special Region of Yogyakarta,-42,-26,-49,-68,-40,18
"2020-04-14",Special Region of Yogyakarta,-44,-30,-49,-66,-41,18
"2020-04-15",Special Region of Yogyakarta,-45,-30,-53,-65,-41,18
"2020-04-16",Special Region of Yogyakarta,-45,-29,-50,-68,-41,18
"2020-04-17",Special Region of Yogyakarta,-52,-41,-61,-71,-41,20
"2020-04-18",Special Region of Yogyakarta,-52,-36,-68,-71,-28,16
"2020-04-19",Special Region of Yogyakarta,-53,-37,-67,-72,-20,16
"2020-04-20",Special Region of Yogyakarta,-44,-30,-53,-67,-39,17
"2020-04-21",Special Region of Yogyakarta,-43,-29,-50,-65,-40,17
"2020-04-22",Special Region of Yogyakarta,-42,-25,-51,-62,-39,16
"2020-04-23",Special Region of Yogyakarta,-42,-19,-52,-64,-41,16
"2020-04-24",Special Region of Yogyakarta,-55,-36,-64,-72,-46,22
"2020-04-25",Special Region of Yogyakarta,-59,-42,-74,-79,-32,21
"2020-04-26",Special Region of Yogyakarta,-58,-42,-74,-82,-21,19
"2020-04-27",Special Region of Yogyakarta,-51,-36,-58,-76,-40,20
"2020-04-28",Special Region of Yogyakarta,-49,-33,-56,-74,-41,18
"2020-04-29",Special Region of Yogyakarta,-50,-34,-59,-74,-41,18
"2020-04-30",Special Region of Yogyakarta,-48,-29,-54,-74,-39,18
"2020-05-01",Special Region of Yogyakarta,-51,-34,-59,-80,-60,25
"2020-05-02",Special Region of Yogyakarta,-54,-35,-69,-79,-29,19
"2020-05-03",Special Region of Yogyakarta,-56,-40,-71,-82,-20,18
"2020-05-04",Special Region of Yogyakarta,-46,-30,-53,-76,-39,19
"2020-05-05",Special Region of Yogyakarta,-48,-32,-55,-75,-41,20
"2020-05-06",Special Region of Yogyakarta,-47,-29,-56,-74,-40,19
"2020-05-07",Special Region of Yogyakarta,-50,-32,-55,-78,-60,24
"2020-05-08",Special Region of Yogyakarta,-49,-33,-59,-78,-40,21
"2020-05-09",Special Region of Yogyakarta,-60,-47,-75,-81,-30,21
"2020-05-10",Special Region of Yogyakarta,-53,-35,-70,-81,-19,17
"2020-05-11",Special Region of Yogyakarta,-51,-39,-59,-78,-41,20
"2020-05-12",Special Region of Yogyakarta,-42,-24,-51,-72,-40,17
"2020-05-13",Special Region of Yogyakarta,-45,-28,-54,-73,-40,18
"2020-05-14",Special Region of Yogyakarta,-45,-28,-53,-74,-40,18
"2020-05-15",Special Region of Yogyakarta,-45,-28,-57,-76,-39,18
"2020-05-16",Special Region of Yogyakarta,-49,-32,-68,-77,-26,17
"2020-05-17",Special Region of Yogyakarta,-49,-32,-69,-80,-16,17
"2020-05-18",Special Region of Yogyakarta,-44,-31,-55,-75,-40,19
"2020-05-19",Special Region of Yogyakarta,-41,-22,-54,-71,-40,17
"2020-05-20",Special Region of Yogyakarta,-38,-15,-54,-71,-40,16
"2020-05-21",Special Region of Yogyakarta,-38,-13,-51,-74,-59,20
"2020-05-22",Special Region of Yogyakarta,-39,-14,-55,-75,-48,19
"2020-05-23",Special Region of Yogyakarta,-50,-21,-66,-78,-41,17
"2020-05-24",Special Region of Yogyakarta,-64,-57,-70,-84,-35,15
"2020-05-25",Special Region of Yogyakarta,-54,-44,-46,-80,-73,23
"2020-05-26",Special Region of Yogyakarta,-50,-36,-56,-77,-55,20
"2020-05-27",Special Region of Yogyakarta,-43,-28,-53,-75,-49,18
"2020-05-28",Special Region of Yogyakarta,-41,-25,-52,-74,-45,18
"2020-05-29",Special Region of Yogyakarta,-42,-28,-56,-75,-42,19
"2020-05-30",Special Region of Yogyakarta,-46,-32,-65,-76,-29,16
"2020-05-31",Special Region of Yogyakarta,-45,-33,-64,-78,-14,14
"2020-06-01",Special Region of Yogyakarta,-35,-24,-42,-71,-59,20
"2020-06-02",Special Region of Yogyakarta,-33,-20,-46,-66,-34,14
"2020-06-03",Special Region of Yogyakarta,-34,-19,-48,-66,-36,15
"2020-06-04",Special Region of Yogyakarta,-35,-21,-48,-67,-36,16
"2020-06-05",Special Region of Yogyakarta,-39,-27,-54,-71,-35,17
"2020-06-06",Special Region of Yogyakarta,-40,-28,-60,-70,-23,15
"2020-06-07",Special Region of Yogyakarta,-39,-29,-56,-72,-13,13
"2020-06-08",Special Region of Yogyakarta,-33,-24,-46,-68,-33,15
"2020-06-09",Special Region of Yogyakarta,-32,-23,-43,-64,-33,15
"2020-06-10",Special Region of Yogyakarta,-32,-21,-44,-64,-33,14
"2020-06-11",Special Region of Yogyakarta,-33,-22,-42,-65,-34,15
"2020-06-12",Special Region of Yogyakarta,-34,-25,-47,-67,-32,16
"2020-06-13",Special Region of Yogyakarta,-38,-27,-55,-66,-20,13
"2020-06-14",Special Region of Yogyakarta,-37,-29,-52,-68,-11,12
"2020-06-15",Special Region of Yogyakarta,-30,-22,-41,-65,-32,14
"2020-06-16",Special Region of Yogyakarta,-29,-20,-38,-60,-32,13
"2020-06-17",Special Region of Yogyakarta,-30,-20,-41,-60,-32,13
"2020-06-18",Special Region of Yogyakarta,-31,-22,-41,-63,-33,14
"2020-06-19",Special Region of Yogyakarta,-33,-24,-46,-65,-32,15
"2020-06-20",Special Region of Yogyakarta,-35,-26,-51,-64,-19,12
"2020-06-21",Special Region of Yogyakarta,-35,-28,-47,-66,-12,12
"2020-06-22",Special Region of Yogyakarta,-28,-20,-38,-64,-33,13
"2020-06-23",Special Region of Yogyakarta,-27,-20,-36,-60,-33,13
"2020-06-24",Special Region of Yogyakarta,-29,-20,-38,-60,-32,13
"2020-06-25",Special Region of Yogyakarta,-29,-19,-38,-61,-33,13
"2020-06-26",Special Region of Yogyakarta,-31,-23,-44,-64,-32,14
